COMMAND
./sim gshare 12 12 perl_trace.txt
OUTPUT
number of predictions:		2000000
number of mispredictions:	137674
misprediction rate:		6.88%
FINAL GSHARE CONTENTS
2966	7
2967	7
2968	1
2969	7
2970	7
2971	0
2972	0
2973	0
2974	0
2975	0
2976	7
2977	7
2978	7
2979	0
2980	5
2981	0
2982	0
2983	3
2984	7
2985	2
2986	0
2987	7
2988	0
2989	7
2990	0
2991	0
2992	7
2993	0
2994	0
2995	4
2996	0
2997	0
2998	5
2999	0
3000	0
3001	7
3002	7
3003	3
3004	5
3005	7
3006	4
3007	1
3008	0
3009	7
3010	3
3011	7
3012	0
3013	0
3014	3
3015	0
3016	7
3017	0
3018	7
3019	0
3020	7
3021	0
3022	0
3023	7
3024	7
3025	7
3026	2
3027	4
3028	0
3029	2
3030	3
3031	7
3032	0
3033	3
3034	0
3035	7
3036	7
3037	3
3038	5
3039	0
3040	7
3041	7
3042	0
3043	7
3044	0
3045	0
3046	0
3047	6
3048	7
3049	6
3050	7
3051	0
3052	3
3053	7
3054	7
3055	7
3056	7
3057	1
3058	2
3059	0
3060	3
3061	0
3062	7
3063	6
3064	6
3065	4
3066	1
3067	0
3068	4
3069	7
3070	7
3071	4
3072	0
3073	6
3074	7
3075	7
3076	0
3077	7
3078	7
3079	4
3080	7
3081	5
3082	7
3083	7
3084	7
3085	4
3086	7
3087	0
3088	0
3089	7
3090	7
3091	2
3092	7
3093	7
3094	0
3095	7
3096	6
3097	2
3098	0
3099	6
3100	7
3101	7
3102	0
3103	7
3104	2
3105	1
3106	2
3107	3
3108	7
3109	5
3110	7
3111	7
3112	3
3113	4
3114	0
3115	0
3116	2
3117	0
3118	7
3119	7
3120	7
3121	0
3122	7
3123	4
3124	7
3125	6
3126	6
3127	0
3128	7
3129	0
3130	7
3131	3
3132	0
3133	4
3134	1
3135	7
3136	7
3137	7
3138	7
3139	7
3140	7
3141	7
3142	6
3143	1
3144	0
3145	5
3146	0
3147	7
3148	7
3149	7
3150	5
3151	7
3152	5
3153	7
3154	3
3155	7
3156	0
3157	0
3158	7
3159	7
3160	7
3161	7
3162	0
3163	5
3164	5
3165	7
3166	1
3167	6
3168	7
3169	6
3170	4
3171	0
3172	7
3173	0
3174	2
3175	0
3176	7
3177	7
3178	0
3179	0
3180	7
3181	5
3182	0
3183	7
3184	0
3185	5
3186	5
3187	6
3188	5
3189	7
3190	7
3191	4
3192	4
3193	6
3194	7
3195	5
3196	2
3197	1
3198	7
3199	0
3200	7
3201	7
3202	5
3203	3
3204	0
3205	2
3206	0
3207	7
3208	7
3209	7
3210	7
3211	0
3212	0
3213	0
3214	5
3215	7
3216	5
3217	4
3218	7
3219	7
3220	0
3221	0
3222	6
3223	6
3224	7
3225	4
3226	4
3227	7
3228	6
3229	7
3230	7
3231	7
3232	0
3233	0
3234	0
3235	5
3236	0
3237	6
3238	0
3239	0
3240	2
3241	7
3242	5
3243	7
3244	3
3245	0
3246	0
3247	3
3248	7
3249	5
3250	3
3251	7
3252	4
3253	3
3254	0
3255	7
3256	0
3257	4
3258	1
3259	3
3260	6
3261	6
3262	7
3263	7
3264	7
3265	4
3266	0
3267	6
3268	4
3269	0
3270	7
3271	7
3272	3
3273	7
3274	7
3275	3
3276	4
3277	1
3278	3
3279	2
3280	7
3281	0
3282	0
3283	0
3284	0
3285	0
3286	0
3287	0
3288	0
3289	0
3290	0
3291	7
3292	0
3293	6
3294	0
3295	1
3296	4
3297	0
3298	0
3299	3
3300	3
3301	0
3302	7
3303	7
3304	7
3305	0
3306	0
3307	0
3308	6
3309	7
3310	0
3311	0
3312	0
3313	6
3314	5
3315	0
3316	0
3317	5
3318	7
3319	5
3320	7
3321	0
3322	7
3323	0
3324	0
3325	0
3326	3
3327	0
3328	0
3329	1
3330	7
3331	4
3332	1
3333	0
3334	0
3335	5
3336	0
3337	7
3338	0
3339	0
3340	4
3341	6
3342	0
3343	0
3344	7
3345	5
3346	3
3347	0
3348	0
3349	0
3350	0
3351	7
3352	2
3353	2
3354	0
3355	0
3356	3
3357	0
3358	5
3359	7
3360	6
3361	4
3362	7
3363	6
3364	4
3365	1
3366	1
3367	7
3368	7
3369	3
3370	5
3371	4
3372	7
3373	7
3374	7
3375	2
3376	0
3377	0
3378	7
3379	0
3380	0
3381	7
3382	6
3383	7
3384	3
3385	0
3386	7
3387	0
3388	7
3389	0
3390	4
3391	0
3392	7
3393	1
3394	4
3395	3
3396	7
3397	7
3398	0
3399	7
3400	7
3401	2
3402	5
3403	1
3404	0
3405	4
3406	2
3407	6
3408	0
3409	0
3410	0
3411	4
3412	2
3413	7
3414	6
3415	0
3416	6
3417	0
3418	4
3419	7
3420	1
3421	0
3422	0
3423	7
3424	0
3425	0
3426	0
3427	0
3428	0
3429	7
3430	7
3431	0
3432	4
3433	7
3434	3
3435	6
3436	6
3437	7
3438	7
3439	0
3440	5
3441	0
3442	0
3443	0
3444	5
3445	3
3446	3
3447	7
3448	6
3449	4
3450	7
3451	7
3452	5
3453	1
3454	6
3455	7
3456	0
3457	0
3458	0
3459	5
3460	2
3461	0
3462	1
3463	2
3464	5
3465	4
3466	0
3467	0
3468	7
3469	6
3470	0
3471	0
3472	0
3473	0
3474	2
3475	4
3476	5
3477	0
3478	1
3479	7
3480	0
3481	7
3482	7
3483	6
3484	6
3485	6
3486	7
3487	7
3488	6
3489	7
3490	7
3491	4
3492	2
3493	4
3494	4
3495	7
3496	0
3497	7
3498	0
3499	0
3500	6
3501	3
3502	5
3503	2
3504	7
3505	7
3506	7
3507	4
3508	7
3509	2
3510	4
3511	5
3512	0
3513	7
3514	7
3515	0
3516	7
3517	3
3518	7
3519	0
3520	0
3521	0
3522	7
3523	7
3524	7
3525	6
3526	7
3527	3
3528	7
3529	0
3530	7
3531	7
3532	0
3533	2
3534	0
3535	0
3536	7
3537	6
3538	7
3539	7
3540	0
3541	7
3542	7
3543	7
3544	3
3545	3
3546	1
3547	0
3548	0
3549	0
3550	0
3551	0
3552	0
3553	5
3554	3
3555	7
3556	4
3557	5
3558	1
3559	5
3560	7
3561	7
3562	7
3563	4
3564	7
3565	7
3566	5
3567	0
3568	5
3569	3
3570	6
3571	6
3572	7
3573	7
3574	7
3575	7
3576	6
3577	7
3578	4
3579	7
3580	7
3581	6
3582	7
3583	0
3584	6
3585	6
3586	1
3587	3
3588	4
3589	7
3590	3
3591	7
3592	2
3593	7
3594	0
3595	6
3596	7
3597	0
3598	7
3599	0
3600	7
3601	0
3602	7
3603	6
3604	7
3605	3
3606	7
3607	0
3608	3
3609	3
3610	3
3611	5
3612	7
3613	2
3614	0
3615	7
3616	7
3617	7
3618	3
3619	6
3620	7
3621	7
3622	7
3623	7
3624	7
3625	7
3626	3
3627	0
3628	4
3629	7
3630	0
3631	7
3632	7
3633	7
3634	7
3635	6
3636	7
3637	7
3638	7
3639	7
3640	2
3641	7
3642	3
3643	7
3644	4
3645	6
3646	3
3647	7
3648	7
3649	4
3650	7
3651	5
3652	3
3653	2
3654	6
3655	6
3656	0
3657	0
3658	0
3659	5
3660	3
3661	4
3662	0
3663	6
3664	0
3665	7
3666	0
3667	0
3668	5
3669	7
3670	5
3671	7
3672	7
3673	3
3674	0
3675	7
3676	7
3677	7
3678	7
3679	7
3680	7
3681	5
3682	7
3683	6
3684	7
3685	7
3686	7
3687	5
3688	3
3689	5
3690	7
3691	0
3692	7
3693	7
3694	4
3695	7
3696	7
3697	7
3698	3
3699	7
3700	7
3701	7
3702	7
3703	7
3704	7
3705	0
3706	0
3707	7
3708	7
3709	7
3710	5
3711	7
3712	3
3713	4
3714	4
3715	4
3716	3
3717	5
3718	7
3719	7
3720	0
3721	7
3722	5
3723	6
3724	7
3725	5
3726	7
3727	0
3728	7
3729	7
3730	0
3731	0
3732	0
3733	1
3734	7
3735	4
3736	7
3737	2
3738	0
3739	7
3740	0
3741	7
3742	1
3743	3
3744	7
3745	3
3746	5
3747	0
3748	3
3749	7
3750	5
3751	7
3752	0
3753	7
3754	7
3755	6
3756	7
3757	5
3758	7
3759	7
3760	5
3761	7
3762	0
3763	6
3764	5
3765	6
3766	7
3767	7
3768	4
3769	6
3770	5
3771	6
3772	7
3773	7
3774	4
3775	7
3776	7
3777	6
3778	0
3779	5
3780	4
3781	7
3782	7
3783	1
3784	6
3785	7
3786	0
3787	0
3788	6
3789	0
3790	3
3791	7
3792	7
3793	0
3794	7
3795	0
3796	7
3797	5
3798	7
3799	7
3800	7
3801	5
3802	0
3803	7
3804	7
3805	7
3806	7
3807	5
3808	7
3809	7
3810	7
3811	0
3812	0
3813	7
3814	3
3815	5
3816	3
3817	7
3818	0
3819	0
3820	7
3821	4
3822	3
3823	0
3824	7
3825	7
3826	1
3827	0
3828	0
3829	7
3830	0
3831	7
3832	3
3833	7
3834	3
3835	6
3836	0
3837	0
3838	2
3839	7
3840	7
3841	5
3842	6
3843	1
3844	0
3845	0
3846	4
3847	0
3848	0
3849	0
3850	6
3851	0
3852	0
3853	0
3854	0
3855	7
3856	1
3857	0
3858	7
3859	0
3860	1
3861	0
3862	7
3863	5
3864	0
3865	0
3866	1
3867	7
3868	7
3869	0
3870	7
3871	0
3872	7
3873	6
3874	7
3875	6
3876	0
3877	2
3878	2
3879	7
3880	0
3881	6
3882	0
3883	7
3884	0
3885	0
3886	5
3887	1
3888	0
3889	0
3890	0
3891	7
3892	0
3893	3
3894	5
3895	7
3896	0
3897	4
3898	0
3899	0
3900	3
3901	0
3902	6
3903	3
3904	0
3905	7
3906	3
3907	0
3908	4
3909	4
3910	0
3911	0
3912	0
3913	0
3914	0
3915	6
3916	4
3917	5
3918	6
3919	3
3920	7
3921	7
3922	7
3923	7
3924	6
3925	4
3926	4
3927	0
3928	0
3929	6
3930	4
3931	7
3932	3
3933	5
3934	4
3935	7
3936	4
3937	7
3938	4
3939	4
3940	6
3941	7
3942	0
3943	6
3944	2
3945	7
3946	0
3947	0
3948	7
3949	0
3950	0
3951	4
3952	6
3953	0
3954	0
3955	5
3956	5
3957	3
3958	0
3959	7
3960	0
3961	0
3962	3
3963	7
3964	7
3965	6
3966	7
3967	3
3968	5
3969	0
3970	7
3971	7
3972	4
3973	5
3974	5
3975	6
3976	1
3977	7
3978	4
3979	7
3980	2
3981	0
3982	6
3983	5
3984	6
3985	7
3986	0
3987	0
3988	7
3989	0
3990	0
3991	4
3992	4
3993	3
3994	4
3995	7
3996	7
3997	4
3998	0
3999	7
4000	7
4001	4
4002	0
4003	6
4004	4
4005	0
4006	4
4007	5
4008	0
4009	7
4010	7
4011	5
4012	7
4013	7
4014	0
4015	7
4016	0
4017	0
4018	0
4019	7
4020	2
4021	0
4022	0
4023	0
4024	0
4025	0
4026	7
4027	0
4028	0
4029	0
4030	5
4031	4
4032	2
4033	0
4034	3
4035	2
4036	7
4037	6
4038	7
4039	7
4040	2
4041	7
4042	7
4043	7
4044	7
4045	7
4046	5
4047	7
4048	2
4049	3
4050	6
4051	0
4052	7
4053	7
4054	7
4055	7
4056	5
4057	2
4058	7
4059	5
4060	7
4061	7
4062	7
4063	4
4064	7
4065	7
4066	7
4067	7
4068	0
4069	6
4070	7
4071	7
4072	7
4073	7
4074	7
4075	7
4076	7
4077	7
4078	2
4079	7
4080	7
4081	7
4082	7
4083	0
4084	4
4085	7
4086	0
4087	0
4088	0
4089	0
4090	0
4091	1
4092	7
4093	7
4094	0
4095	0
